printing_id,printing_code,set_code,card_id,card_name,rarity,variant_name
32798,SDCB-EN021,SDCB,35486099,Crystal Blessing,Common,
32799,SDCB-EN022,SDCB,72881007,Crystal Abundance,Common,
32800,SDCB-EN023,SDCB,8275702,Crystal Promise,Common,
32801,SDCB-EN024,SDCB,47408488,Crystal Tree,Common,
32802,SDCB-EN025,SDCB,10004783,Crystal Release,Common,
32803,SDCB-EN026,SDCB,60876124,Rare Value,Common,
32804,SDCB-EN027,SDCB,40854824,Rainbow Refraction,Common,
32805,SDCB-EN028,SDCB,12644061,Advanced Dark,Common,
32806,SDCB-EN029,SDCB,48800175,The Melody of Awakening Dragon,Common,
32807,SDCB-EN030,SDCB,35726888,Foolish Burial Goods,Common,
32808,SDCB-EN031,SDCB,8267140,Cosmic Cyclone,Common,
32809,SDCB-EN032,SDCB,85766789,Crystal Boon,Common,
32810,SDCB-EN033,SDCB,11155484,Crystal Miracle,Common,
32811,SDCB-EN034,SDCB,47149093,Crystal Brilliance,Common,
32812,SDCB-EN035,SDCB,47121070,Crystal Pair,Common,
32813,SDCB-EN036,SDCB,87259933,Crystal Conclave,Common,
32814,SDCB-EN037,SDCB,36328300,Ultimate Crystal Magic,Common,
32815,SDCB-EN038,SDCB,11136371,Counter Gem,Common,
32816,SDCB-EN039,SDCB,31044787,Ferret Flames,Common,
32817,SDCB-EN040,SDCB,89208725,Metaverse,Common,
32818,SDCB-EN041,SDCB,79856792,Rainbow Dragon,Ultra Rare,
32819,SDCB-EN042,SDCB,84544192,Ultimate Crystal Rainbow Dragon Overdrive,Ultra Rare,
32820,SDCB-EN043,SDCB,37440988,Rainbow Overdragon,Super Rare,
32821,SDCB-EN044,SDCB,36795102,Crystal Beast Rainbow Dragon,Ultra Rare,
32822,SDCB-EN045,SDCB,10938846,Rainbow Bridge of the Heart,Ultra Rare,
32823,SDCB-EN046,SDCB,9334391,Crystal Bond,Ultra Rare,
32824,SDCH-EN001,SDCH,37970940,Aussa the Earth Charmer,Common,
32825,SDCH-EN002,SDCH,74364659,Eria the Water Charmer,Common,
32826,SDCH-EN003,SDCH,759393,Hiita the Fire Charmer,Common,
32827,SDCH-EN004,SDCH,37744402,Wynn the Wind Charmer,Common,
32828,SDCH-EN005,SDCH,65268179,Awakening of the Possessed - Nefariouser Archfiend,Ultra Rare,
32829,SDCH-EN006,SDCH,92652813,Awakening of the Possessed - Greater Inari Fire,Ultra Rare,
32830,SDCH-EN007,SDCH,60666820,Nefarious Archfiend Eater of Nefariousness,Common,
32831,SDCH-EN008,SDCH,40894584,Jigabyte,Common,
32832,SDCH-EN009,SDCH,62953041,Inari Fire,Common,
32833,SDCH-EN010,SDCH,44680819,Ranryu,Common,
32834,SDCH-EN011,SDCH,42921475,Fairy Tail - Sleeper,Common,
32835,SDCH-EN012,SDCH,52022648,Fairy Tail - Rella,Common,
32836,SDCH-EN013,SDCH,86937530,Fairy Tail - Luna,Common,
32837,SDCH-EN014,SDCH,71074418,Witchcrafter Golem Aruru,Common,
32838,SDCH-EN015,SDCH,62312469,Dark Doriado,Common,
32839,SDCH-EN016,SDCH,78010363,Witch of the Black Forest,Common,
32840,SDCH-EN017,SDCH,97268402,Effect Veiler,Common,
32841,SDCH-EN018,SDCH,13974207,Denko Sekka,Common,
32842,SDCH-EN019,SDCH,38057522,Grand Spiritual Art - Ichirin,Ultra Rare,
32843,SDCH-EN020,SDCH,62256492,Awakening of the Possessed,Common,
32844,SDCH-EN021,SDCH,12580477,Raigeki,Super Rare,
32845,SDCH-EN022,SDCH,68462976,Secret Village of the Spellcasters,Common,
32846,SDCH-EN023,SDCH,23314220,Spellbook of Knowledge,Common,
32847,SDCH-EN024,SDCH,73628505,Terraforming,Common,
32848,SDCH-EN025,SDCH,35480699,Book of Eclipse,Common,
32849,SDCH-EN026,SDCH,43898403,Twin Twisters,Common,
32850,SDCH-EN027,SDCH,54693926,Dark Ruler No More,Common,
32851,SDCH-EN028,SDCH,65046521,Possessed Partnerships,Super Rare,
32852,SDCH-EN029,SDCH,25704359,Unpossessed,Common,
32853,SDCH-EN030,SDCH,70156997,Spiritual Earth Art - Kurogane,Common,
32854,SDCH-EN031,SDCH,6540606,Spiritual Water Art - Aoi,Common,
32855,SDCH-EN032,SDCH,42945701,Spiritual Fire Art - Kurenai,Common,
32856,SDCH-EN033,SDCH,79333300,Spiritual Wind Art - Miyabi,Common,
32857,SDCH-EN034,SDCH,89208725,Metaverse,Common,
32858,SDCH-EN035,SDCH,83326048,Dimensional Barrier,Common,
32859,SDCH-EN036,SDCH,84749824,Solemn Warning,Common,
32860,SDCH-EN037,SDCH,31887905,Familiar-Possessed - Aussa,Common,
32861,SDCH-EN037,SDCH,31887905,Familiar-Possessed - Aussa,Ultra Rare,
32862,SDCH-EN038,SDCH,68881649,Familiar-Possessed - Eria,Common,
32863,SDCH-EN038,SDCH,68881649,Familiar-Possessed - Eria,Ultra Rare,
32864,SDCH-EN039,SDCH,4376658,Familiar-Possessed - Hiita,Common,
32865,SDCH-EN039,SDCH,4376658,Familiar-Possessed - Hiita,Ultra Rare,
32866,SDCH-EN040,SDCH,31764353,Familiar-Possessed - Wynn,Common,
32867,SDCH-EN040,SDCH,31764353,Familiar-Possessed - Wynn,Ultra Rare,
32868,SDCH-EN041,SDCH,91530236,Spirit Charmers,Ultra Rare,
32869,SDCK-EN001,SDCK,62991792,Soul Resonator,Ultra Rare,
32870,SDCK-EN002,SDCK,98396890,Vision Resonator,Ultra Rare,
32871,SDCK-EN003,SDCK,25784595,Bone Archfiend,Common,
32872,SDCK-EN004,SDCK,97021916,Dark Resonator,Common,
32873,SDCK-EN005,SDCK,5780210,Creation Resonator,Common,
32874,SDCK-EN006,SDCK,77360173,Synkron Resonator,Common,
32875,SDCK-EN007,SDCK,40975574,Red Resonator,Common,
32876,SDCK-EN008,SDCK,34761841,Crimson Resonator,Common,
32877,SDCK-EN009,SDCK,54343893,Vice Dragon,Common,
32878,SDCK-EN010,SDCK,19665973,Battle Fader,Common,
32879,SDCK-EN011,SDCK,14886469,Red Sprinter,Common,
32880,SDCK-EN012,SDCK,45313993,Red Warg,Common,
32881,SDCK-EN013,SDCK,52589809,Wandering King Wildwind,Common,
32882,SDCK-EN014,SDCK,6901008,Phantom King Hydride,Common,
32883,SDCK-EN015,SDCK,35058857,Magical King Moonstar,Common,
32884,SDCK-EN016,SDCK,60990740,Absolute King Back Jack,Common,
32885,SDCK-EN017,SDCK,77336644,Red Dragon Archfiend/Assault Mode,Common,
32886,SDCK-EN018,SDCK,3431737,Assault Beast,Common,
32887,SDCK-EN019,SDCK,74644400,Psi-Reflector,Common,
32888,SDCK-EN020,SDCK,78275321,Fire Ant Ascator,Common,
32889,SDCK-EN021,SDCK,71821687,"Ascator, Dawnwalker",Common,
32890,SDCK-EN022,SDCK,70711847,Danger! Nessie!,Common,
32891,SDCK-EN023,SDCK,16209941,Danger! Chupacabra!,Common,
32892,SDCK-EN024,SDCK,78010363,Witch of the Black Forest,Common,
32893,SDCK-EN025,SDCK,51779204,Absolute Powerforce,Common,
32894,SDCK-EN026,SDCK,98173209,Crimson Gaia,Common,
32895,SDCK-EN027,SDCK,15576074,Resonator Engine,Common,
32896,SDCK-EN028,SDCK,23008320,Resonator Call,Common,
32897,SDCK-EN029,SDCK,8559524,Resonator Command,Common,
32898,SDCK-EN030,SDCK,10723472,Burning Soul,Common,
32899,SDCK-EN031,SDCK,49238328,Pot of Extravagance,Common,
32900,SDCK-EN032,SDCK,24662957,Fiendish Golem,Common,
32901,SDCK-EN033,SDCK,50056656,Red Zone,Common,
32902,SDCK-EN034,SDCK,27503418,King's Synchro,Common,
32903,SDCK-EN035,SDCK,5376159,Red Reign,Common,
32904,SDCK-EN036,SDCK,68490573,Time to Stand Up,Common,
32905,SDCK-EN037,SDCK,50078509,Fiendish Chain,Common,
32906,SDCK-EN038,SDCK,84298614,Powerful Rebirth,Common,
32907,SDCK-EN039,SDCK,80280737,Assault Mode Activate,Common,
32908,SDCK-EN040,SDCK,63086455,Terrors of the Overroot,Common,
32909,SDCK-EN041,SDCK,80666118,Scarlight Red Dragon Archfiend,Common,
32910,SDCK-EN042,SDCK,9753964,Hot Red Dragon Archfiend Abyss,Common,
32911,SDCK-EN043,SDCK,36857073,Hot Red Dragon Archfiend Bane,Common,
32912,SDCK-EN044,SDCK,99585850,Red Supernova Dragon,Super Rare,
32913,SDCK-EN045,SDCK,70902743,Red Dragon Archfiend,Ultra Rare,
32914,SDCK-EN046,SDCK,97489701,Red Nova Dragon,Common,
32915,SDCK-EN047,SDCK,62242678,Hot Red Dragon Archfiend King Calamity,Super Rare,
32916,SDCK-EN048,SDCK,66141736,Red Rising Dragon,Ultra Rare,
32917,SDCK-EN049,SDCK,87451661,Scarred Dragon Archfiend,Super Rare,
32918,SDCL-EN001,SDCL,32295838,Digitron,Common,
32919,SDCL-EN002,SDCL,18789533,Dotscaper,Common,
32920,SDCL-EN003,SDCL,45778242,Cliant,Common,
32921,SDCL-EN004,SDCL,71172240,Backlinker,Common,
32922,SDCL-EN005,SDCL,8567955,Balancer Lord,Common,
32923,SDCL-EN006,SDCL,44956694,ROM Cloudia,Common,
32924,SDCL-EN007,SDCL,70950698,Boot Staggered,Common,
32925,SDCL-EN008,SDCL,7445307,Dual Assembwurm,Super Rare,
32926,SDCL-EN009,SDCL,36033786,Cyberse Wizard,Common,
32927,SDCL-EN010,SDCL,63528891,Backup Secretary,Common,
32928,SDCL-EN011,SDCL,9523599,Stack Reviver,Common,
32929,SDCL-EN012,SDCL,35911108,Launcher Commander,Common,
32930,SDCL-EN013,SDCL,98777036,Tragoedia,Common,
32931,SDCL-EN014,SDCL,423585,Summoner Monk,Common,
32932,SDCL-EN015,SDCL,85087012,Card Trooper,Common,
32933,SDCL-EN016,SDCL,14943837,Debris Dragon,Common,
32934,SDCL-EN017,SDCL,41386308,Mathematician,Common,
32935,SDCL-EN018,SDCL,28637168,Crane Crane,Common,
32936,SDCL-EN019,SDCL,31560081,Magician of Faith,Common,
32937,SDCL-EN020,SDCL,8487449,Jester Confit,Common,
32938,SDCL-EN021,SDCL,67441435,Glow-Up Bulb,Common,
32939,SDCL-EN022,SDCL,45452224,Kinka-byo,Common,
32940,SDCL-EN023,SDCL,43839002,Cynet Backdoor,Super Rare,
32941,SDCL-EN024,SDCL,54447022,Soul Charge,Common,
32942,SDCL-EN025,SDCL,14816688,Shuffle Reborn,Common,
32943,SDCL-EN026,SDCL,9622164,D.D.R. - Different Dimension Reincarnation,Common,
32944,SDCL-EN027,SDCL,75500286,Gold Sarcophagus,Common,
32945,SDCL-EN028,SDCL,37520316,Mind Control,Common,
32946,SDCL-EN029,SDCL,8267140,Cosmic Cyclone,Common,
32947,SDCL-EN030,SDCL,19508728,Moon Mirror Shield,Common,
32948,SDCL-EN031,SDCL,51405049,Where Arf Thou?,Common,
32949,SDCL-EN032,SDCL,70238111,Recoded Alive,Common,
32950,SDCL-EN033,SDCL,21636650,Miracle's Wake,Common,
32951,SDCL-EN034,SDCL,84298614,Powerful Rebirth,Common,
32952,SDCL-EN035,SDCL,95083785,Premature Return,Common,
32953,SDCL-EN036,SDCL,50277973,Swamp Mirrorer,Common,
32954,SDCL-EN037,SDCL,87772572,Quantum Cat,Common,
32955,SDCL-EN038,SDCL,5650082,Storming Mirror Force,Common,
32956,SDCL-EN039,SDCL,83326048,Dimensional Barrier,Common,
32957,SDCL-EN040,SDCL,51099515,Ghosts From the Past,Common,
32958,SDCL-EN041,SDCL,6622715,Encode Talker,Ultra Rare,
32959,SDCL-EN042,SDCL,32617464,Tri-Gate Wizard,Ultra Rare,
32960,SDCL-EN043,SDCL,79016563,Binary Sorceress,Super Rare,
32961,SDCR-EN001,SDCR,23893227,Cyber Dragon Core,Super Rare,
32962,SDCR-EN002,SDCR,59281922,Cyber Dragon Drei,Super Rare,
32963,SDCR-EN003,SDCR,70095154,Cyber Dragon,Common,
32964,SDCR-EN004,SDCR,5373478,Cyber Dragon Zwei,Common,
32965,SDCR-EN005,SDCR,26439287,Proto-Cyber Dragon,Common,
32966,SDCR-EN006,SDCR,3657444,Cyber Valley,Common,
32967,SDCR-EN007,SDCR,35050257,Cyber Larva,Common,
32968,SDCR-EN008,SDCR,3370104,Cyber Phoenix,Common,
32969,SDCR-EN009,SDCR,39439590,Cyber Dinosaur,Common,
32970,SDCR-EN010,SDCR,33093439,Cyber Eltanin,Common,
32971,SDCR-EN011,SDCR,67159705,Armored Cybern,Common,
32972,SDCR-EN012,SDCR,50400231,Satellite Cannon,Common,
32973,SDCR-EN013,SDCR,33911264,Solar Wind Jammer,Common,
32974,SDCR-EN014,SDCR,44364207,Jade Knight,Common,
32975,SDCR-EN015,SDCR,86170989,Falchion Beta,Common,
32976,SDCR-EN016,SDCR,2851070,Reflect Bounder,Common,
32977,SDCR-EN017,SDCR,15717011,The Light - Hex-Sealed Fusion,Common,
32978,SDCR-EN018,SDCR,95956346,Shining Angel,Common,
32979,SDCR-EN019,SDCR,86686671,Cyber Repair Plant,Common,
32980,SDCR-EN020,SDCR,52875873,Evolution Burst,Common,
32981,SDCR-EN021,SDCR,48130397,Super Polymerization,Common,
32982,SDCR-EN022,SDCR,37630732,Power Bond,Common,
32983,SDCR-EN023,SDCR,23171610,Limiter Removal,Common,
32984,SDCR-EN024,SDCR,22046459,Megamorph,Common,
32985,SDCR-EN025,SDCR,9622164,D.D.R. - Different Dimension Reincarnation,Common,
32986,SDCR-EN026,SDCR,5318639,Mystical Space Typhoon,Common,
32987,SDCR-EN027,SDCR,2362787,Light of Redemption,Common,
32988,SDCR-EN028,SDCR,31828916,Machina Armored Unit,Common,
32989,SDCR-EN029,SDCR,12670770,Cyber Network,Common,
32990,SDCR-EN030,SDCR,92773018,Cybernetic Hidden Technology,Common,
32991,SDCR-EN031,SDCR,47594192,Three of a Kind,Common,
32992,SDCR-EN032,SDCR,59616123,Trap Stun,Common,
32993,SDCR-EN033,SDCR,70342110,Dimensional Prison,Common,
32994,SDCR-EN034,SDCR,1224927,Malevolent Catastrophe,Common,
32995,SDCR-EN035,SDCR,12607053,Waboku,Common,
32996,SDCR-EN036,SDCR,97077563,Call of the Haunted,Common,
32997,SDCR-EN037,SDCR,74157028,Cyber Twin Dragon,Ultra Rare,
32998,SDCR-EN038,SDCR,58069384,Cyber Dragon Nova,Ultra Rare,
32999,SDCS-EN001,SDCS,79875526,Attachment Cybern,Common,
33000,SDCS-EN002,SDCS,5370235,Cyberdark Chimera,Ultra Rare,
33001,SDCS-EN003,SDCS,70095154,Cyber Dragon,Common,
33002,SDCS-EN004,SDCS,5373478,Cyber Dragon Zwei,Common,
33003,SDCS-EN005,SDCS,59281922,Cyber Dragon Drei,Common,
33004,SDCS-EN006,SDCS,29975188,Cyber Dragon Vier,Common,
33005,SDCS-EN007,SDCS,1142880,Cyber Dragon Nachster,Common,
33006,SDCS-EN008,SDCS,23893227,Cyber Dragon Core,Common,
33007,SDCS-EN009,SDCS,56364287,Cyber Dragon Herz,Super Rare,
33008,SDCS-EN010,SDCS,29719112,Cyber Pharos,Common,
33009,SDCS-EN011,SDCS,3657444,Cyber Valley,Common,
33010,SDCS-EN012,SDCS,3370104,Cyber Phoenix,Common,
33011,SDCS-EN013,SDCS,41230939,Cyberdark Horn,Common,
33012,SDCS-EN014,SDCS,77625948,Cyberdark Edge,Common,
33013,SDCS-EN015,SDCS,3019642,Cyberdark Keel,Common,
33014,SDCS-EN016,SDCS,45078193,Cyberdark Cannon,Common,
33015,SDCS-EN017,SDCS,82562802,Cyberdark Claw,Common,
33016,SDCS-EN018,SDCS,70298454,Leng Ling,Common,
33017,SDCS-EN019,SDCS,63941210,"Jizukiru, the Star Destroying Kaiju",Common,
33018,SDCS-EN020,SDCS,71197066,"Gizmek Orochi, the Serpentron Sky Slasher",Common,
33019,SDCS-EN021,SDCS,16229315,Gale Dogra,Common,
33020,SDCS-EN022,SDCS,32768230,Cyber Eternal,Common,
33021,SDCS-EN023,SDCS,64753988,Cyberdark Realm,Ultra Rare,
33022,SDCS-EN024,SDCS,86686671,Cyber Repair Plant,Common,
33023,SDCS-EN025,SDCS,60600126,Cyber Emergency,Common,
33024,SDCS-EN026,SDCS,55704856,Cyberload Fusion,Common,
33025,SDCS-EN027,SDCS,80033124,Cyberdark Impact!,Common,
33026,SDCS-EN028,SDCS,44352516,Cyberdark Inferno,Common,
33027,SDCS-EN029,SDCS,77565204,Future Fusion,Common,
33028,SDCS-EN030,SDCS,6498706,Fusion Deployment,Super Rare,
33029,SDCS-EN031,SDCS,59432181,Fusion Tag,Common,
33030,SDCS-EN032,SDCS,63995093,Machine Duplication,Common,
33031,SDCS-EN033,SDCS,23171610,Limiter Removal,Common,
33032,SDCS-EN034,SDCS,1157683,Cyberdark Invasion,Common,
33033,SDCS-EN035,SDCS,18597560,Cybernetic Revolution,Common,
33034,SDCS-EN036,SDCS,10045474,Infinite Impermanence,Super Rare,
33035,SDCS-EN037,SDCS,76403456,Power Wall,Common,
33036,SDCS-EN038,SDCS,97077563,Call of the Haunted,Common,
33037,SDCS-EN039,SDCS,98414735,Paleozoic Canadia,Common,
33038,SDCS-EN040,SDCS,82428674,Cybernetic Overflow,Common,
33039,SDCS-EN041,SDCS,1546123,Cyber End Dragon,Ultra Rare,
33040,SDCS-EN042,SDCS,64599569,Chimeratech Overdragon,Common,
33041,SDCS-EN043,SDCS,18967507,Cyberdarkness Dragon,Common,
33042,SDCS-EN044,SDCS,37542782,Cyberdark End Dragon,Ultra Rare,
33043,SDCS-EN045,SDCS,40418351,Cyberdark Dragon,Common,
33044,SDCS-EN046,SDCS,63031396,Cybernetic Horizon,Ultra Rare,
33045,SDCS-EN047,SDCS,37630732,Power Bond,Common,
33046,SDCS-EN048,SDCS,3659803,Overload Fusion,Common,
33047,SDD-001,SDD,75347539,Valkyrion the Magna Warrior,Prismatic Secret Rare,
33048,SDD-002,SDD,8131171,Sinister Serpent,Prismatic Secret Rare,
33049,SDD-003,SDD,18144507,Harpie's Feather Duster,Prismatic Secret Rare,
33050,SDDC-EN001,SDDC,99365553,Lightpulsar Dragon,Ultra Rare,
33051,SDDC-EN002,SDDC,25460258,Darkflare Dragon,Ultra Rare,
33052,SDDC-EN003,SDDC,51858306,Eclipse Wyvern,Super Rare,
33053,SDDC-EN004,SDDC,89631139,Blue-Eyes White Dragon,Common,
33054,SDDC-EN005,SDDC,74677422,Red-Eyes Black Dragon,Common,
33055,SDDC-EN006,SDDC,79814787,The White Stone of Legend,Common,
33056,SDDC-EN007,SDDC,36262024,Black Dragon's Chick,Common,
33057,SDDC-EN008,SDDC,84914462,Axe Dragonute,Common,
33058,SDDC-EN009,SDDC,54343893,Vice Dragon,Common,
33059,SDDC-EN010,SDDC,21785144,"Gragonith, Lightsworn Dragon",Common,
33060,SDDC-EN011,SDDC,12298909,Prime Material Dragon,Common,
33061,SDDC-EN012,SDDC,65192027,Dark Armed Dragon,Common,
33062,SDDC-EN013,SDDC,88264978,Red-Eyes Darkness Metal Dragon,Common,
33063,SDDC-EN014,SDDC,9596126,Chaos Sorcerer,Common,
33064,SDDC-EN015,SDDC,17985575,Lord of D.,Common,
33065,SDDC-EN016,SDDC,83011278,Mystic Tomato,Common,
33066,SDDC-EN017,SDDC,423585,Summoner Monk,Common,
33067,SDDC-EN018,SDDC,84290642,Snipe Hunter,Common,
33068,SDDC-EN019,SDDC,66337215,Herald of Creation,Common,
33069,SDDC-EN020,SDDC,96235275,"Jain, Lightsworn Paladin",Common,
33070,SDDC-EN021,SDDC,22624373,"Lyla, Lightsworn Sorceress",Common,
33071,SDDC-EN022,SDDC,34627841,Kaibaman,Common,
33072,SDDC-EN023,SDDC,21502796,"Ryko, Lightsworn Hunter",Common,
33073,SDDC-EN024,SDDC,94243005,Chaos Zone,Common,
33074,SDDC-EN025,SDDC,17655904,Burst Stream of Destruction,Common,
33075,SDDC-EN026,SDDC,52684508,Inferno Fire Blast,Common,
33076,SDDC-EN027,SDDC,43973174,The Flute of Summoning Dragon,Common,
33077,SDDC-EN028,SDDC,28596933,A Wingbeat of Giant Dragon,Common,
33078,SDDC-EN029,SDDC,14087893,Book of Moon,Common,
33079,SDDC-EN030,SDDC,98494543,Magical Stone Excavation,Common,
33080,SDDC-EN031,SDDC,58577036,Reasoning,Common,
33081,SDDC-EN032,SDDC,43040603,Monster Gate,Common,
33082,SDDC-EN033,SDDC,48712195,Card Trader,Common,
33083,SDDC-EN034,SDDC,9622164,D.D.R. - Different Dimension Reincarnation,Common,
33084,SDDC-EN035,SDDC,94886282,Charge of the Light Brigade,Common,
33085,SDDC-EN036,SDDC,20638610,Dragon's Rebirth,Common,
33086,SDDC-EN037,SDDC,80163754,Burst Breath,Common,
33087,SDDC-EN038,SDDC,97077563,Call of the Haunted,Common,
33088,SDDC-EN039,SDDC,36261276,Interdimensional Matter Transporter,Common,
33089,SDDC-EN040,SDDC,31550470,Escape from the Dark Dimension,Common,
33090,SDDE-EN001,SDDE,9748752,Caius the Shadow Monarch,Ultra Rare,
33091,SDDE-EN002,SDDE,36733451,Dimensional Alchemist,Common,
33092,SDDE-EN003,SDDE,72237166,Samsara Kaiser,Common,
33093,SDDE-EN004,SDDE,27408609,Golden Homunculus,Common,
33094,SDDE-EN005,SDDE,54493213,Helios - The Primordial Sun,Common,
33095,SDDE-EN006,SDDE,37043180,D.D. Warrior,Common,
33096,SDDE-EN007,SDDE,88240808,Kycoo the Ghost Destroyer,Common,
33097,SDDE-EN008,SDDE,40133511,Bazoo the Soul-Eater,Common,
33098,SDDE-EN009,SDDE,74131780,Exiled Force,Common,
33099,SDDE-EN010,SDDE,7572887,D.D. Warrior Lady,Common,
33100,SDDE-EN011,SDDE,3773196,D.D. Scout Plane,Common,
33101,SDDE-EN012,SDDE,47829960,Chaosrider Gustaph,Common,
33102,SDDE-EN013,SDDE,36584821,Gren Maju Da Eiza,Common,
33103,SDDE-EN014,SDDE,48092532,D.D. Survivor,Common,
33104,SDDE-EN015,SDDE,82112775,D.D.M. - Different Dimension Master,Common,
33105,SDDE-EN016,SDDE,94853057,Banisher of the Radiance,Common,
33106,SDDE-EN017,SDDE,70074904,D.D. Assailant,Common,
33107,SDDE-EN018,SDDE,9622164,D.D.R. - Different Dimension Reincarnation,Common,
33108,SDDE-EN019,SDDE,5318639,Mystical Space Typhoon,Common,
33109,SDDE-EN020,SDDE,71044499,Nobleman of Crossout,Common,
33110,SDDE-EN021,SDDE,5758500,Soul Release,Common,
33111,SDDE-EN022,SDDE,32807846,Reinforcement of the Army,Common,
33112,SDDE-EN023,SDDE,70231910,Dark Core,Common,
33113,SDDE-EN024,SDDE,61127349,Big Bang Shot,Common,
33114,SDDE-EN025,SDDE,98045062,Enemy Controller,Common,
33115,SDDE-EN026,SDDE,69162969,Lightning Vortex,Common,
33116,SDDE-EN027,SDDE,87910978,Brain Control,Common,
33117,SDDE-EN028,SDDE,81674782,Dimensional Fissure,Common,
33118,SDDE-EN029,SDDE,35011819,By Order of the Emperor,Common,
33119,SDDE-EN030,SDDE,27174286,Return from the Different Dimension,Common,
33120,SDDE-EN031,SDDE,53582587,Torrential Tribute,Common,
33121,SDDE-EN032,SDDE,29401950,Bottomless Trap Hole,Common,
33122,SDDE-EN033,SDDE,56120475,Sakuretsu Armor,Common,
33123,SDDE-EN034,SDDE,71587526,Karma Cut,Common,
33124,SDDE-EN035,SDDE,8628798,D.D. Dynamite,Common,
33125,SDDE-EN036,SDDE,30241314,Macro Cosmos,Common,
33126,SDDL-EN001,SDDL,63487632,Dragunity Arma Leyvaten,Ultra Rare,
33127,SDDL-EN002,SDDL,876330,Dragunity Arma Mystletainn,Super Rare,
33128,SDDL-EN003,SDDL,36870345,Dragunity Aklys,Super Rare,
33129,SDDL-EN004,SDDL,28183605,Dragunity Dux,Common,
33130,SDDL-EN005,SDDL,54578613,Dragunity Legionnaire,Common,
33131,SDDL-EN006,SDDL,81962318,Dragunity Tribus,Common,
33132,SDDL-EN007,SDDL,13361027,Dragunity Darkspear,Common,
33133,SDDL-EN008,SDDL,81661951,Dragunity Militum,Common,
33134,SDDL-EN009,SDDL,18060565,Dragunity Primus Pilus,Common,
33135,SDDL-EN010,SDDL,54455664,Dragunity Brandistock,Common,
33136,SDDL-EN011,SDDL,80549379,Dragunity Javelin,Common,
33137,SDDL-EN012,SDDL,82199284,Mist Valley Falcon,Common,
33138,SDDL-EN013,SDDL,51962254,Hunter Owl,Common,
33139,SDDL-EN014,SDDL,12800777,Garuda the Wind Spirit,Common,
33140,SDDL-EN015,SDDL,84834865,Flying Kamakiri #1,Common,
33141,SDDL-EN016,SDDL,31553716,Spear Dragon,Common,
33142,SDDL-EN017,SDDL,43586926,Twin-Headed Behemoth,Common,
33143,SDDL-EN018,SDDL,980973,Armed Dragon LV3,Common,
33144,SDDL-EN019,SDDL,46384672,Armed Dragon LV5,Common,
33145,SDDL-EN020,SDDL,39191307,Masked Dragon,Common,
33146,SDDL-EN021,SDDL,62265044,Dragon Ravine,Common,
33147,SDDL-EN022,SDDL,99659159,Dragon Mastery,Common,
33148,SDDL-EN023,SDDL,56747793,United We Stand,Common,
33149,SDDL-EN024,SDDL,83746708,Mage Power,Common,
33150,SDDL-EN025,SDDL,55991637,Dragon's Gunfire,Common,
33151,SDDL-EN026,SDDL,81385346,Stamping Destruction,Common,
33152,SDDL-EN027,SDDL,31036355,Creature Swap,Common,
33153,SDDL-EN028,SDDL,74848038,Monster Reincarnation,Common,
33154,SDDL-EN029,SDDL,81439173,Foolish Burial,Common,
33155,SDDL-EN030,SDDL,72892473,Card Destruction,Common,
33156,SDDL-EN031,SDDL,59744639,Windstorm of Etaqua,Common,
33157,SDDL-EN032,SDDL,37507488,Relieve Monster,Common,
33158,SDDL-EN033,SDDL,30461781,Legacy of Yata-Garasu,Common,
33159,SDDL-EN034,SDDL,52503575,Final Attack Orders,Common,
33160,SDDL-EN035,SDDL,44095762,Mirror Force,Common,
33161,SDDL-EN036,SDDL,54178050,Dragon's Rage,Common,
33162,SDDL-EN037,SDDL,29401950,Bottomless Trap Hole,Common,
33163,SDDL-EN038,SDDL,79333300,Spiritual Wind Art - Miyabi,Common,
33164,SDDL-EN039,SDDL,53567095,Icarus Attack,Common,
33165,SDFC-EN001,SDFC,81825063,General Wayne of the Ice Barrier,Common,
33166,SDFC-EN002,SDFC,18319762,Revealer of the Ice Barrier,Ultra Rare,
33167,SDFC-EN003,SDFC,44308317,Speaker for the Ice Barriers,Ultra Rare,
33168,SDFC-EN004,SDFC,70703416,Hexa Spirit of the Ice Barrier,Common,
33169,SDFC-EN005,SDFC,43256007,Zuijin of the Ice Barrier,Ultra Rare,
33170,SDFC-EN006,SDFC,60161788,"Blizzed, Defender of the Ice Barrier",Common,
33171,SDFC-EN007,SDFC,23950192,Cryomancer of the Ice Barrier,Common,
33172,SDFC-EN008,SDFC,50088247,Prior of the Ice Barrier,Common,
33173,SDFC-EN009,SDFC,82498947,Defender of the Ice Barrier,Common,
33174,SDFC-EN010,SDFC,18482591,Warlock of the Ice Barrier,Common,
33175,SDFC-EN011,SDFC,73061465,Spellbreaker of the Ice Barrier,Common,
33176,SDFC-EN012,SDFC,50032342,Strategist of the Ice Barrier,Common,
